"Id","Name","Phone","Address","Hours","Location","Reviews count","Category","Total score","website","Claimed","Latitude","Longitude","Place id","Cid","Featured Image","Review URL"
"11","E-Waste Mart - Electronic Waste Recycling Company in Mumbai, India","09819631409","GALA NO.36/ACTS NO. 362, PAHELWAN COMPOUND, 90 Feet Rd, Ashtavinayak CHS, Sathi D Souza Nagar, Saki Naka, Mumbai, Maharashtra 400072","Tuesday:[8 am–9 pm],Wednesday:[8 am–9 pm],Thursday:[8 am–9 pm],Friday:[8 am–9 pm],Saturday:[8 am–9 pm],Sunday:[11 am–6 pm],Monday:[8 am–9 pm]","https://www.google.com/maps?cid=4586170726762159097","21","Recycling center","4.7","ewastemart.co.in","yes","19.0984203","72.88773909999999","ChIJ4XsAc6rJ5zsR-Rv0N_pZpT8","0x3be7c9aa73007be1:0x3fa559fa37f41bf9","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid","https://search.google.com/local/reviews?placeid=ChIJ4XsAc6rJ5zsR-Rv0N_pZpT8&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"12","Scrap collection.org","07400402012","Near R.C maruthi high school room no 10 gupta compound midc road no11, Andheri East, Mumbai, Maharashtra 400093","Tuesday:[Open 24 hours],Wednesday:[Open 24 hours],Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Open 24 hours],Monday:[Open 24 hours]","https://www.google.com/maps?cid=1509037470993389505","47","Waste management service","4.9","null","yes","19.1226004","72.8674851","ChIJF8xGnyXJ5zsRwZdQq5Ut8RQ","0x3be7c9259f46cc17:0x14f12d95ab5097c1","https://lh5.googleusercontent.com/p/AF1QipNAQKJ5jOdVCG58b-aNwsKqjU5oDmBaUn42JQVK","https://search.google.com/local/reviews?placeid=ChIJF8xGnyXJ5zsRwZdQq5Ut8RQ&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"13","Ecotech Recycling- E waste recycling Mumbai, E-Waste Recycling, E Waste Management in India","09004547542","301, 3rd Floor, Bldg. No. 11, Commercial Tower, near Trade Centre Bkc, Kolivery Village, MMRDA Area, Kalina, Bandra East, Mumbai, Maharashtra 400051","Tuesday:[9:30 am–6:30 pm],Wednesday:[9:30 am–6:30 pm],Thursday:[9:30 am–6:30 pm],Friday:[9:30 am–6:30 pm],Saturday:[9:30 am–2 pm],Sunday:[Closed],Monday:[9:30 am–6:30 pm]","https://www.google.com/maps?cid=5569657720431739986","56","Recycling center","4.9","ecotechrecycling.in","yes","19.0726637","72.8708403","ChIJs6rAvNLJ5zsRUoTY-i9mS00","0x3be7c9d2bcc0aab3:0x4d4b662ffad88452","https://lh5.googleusercontent.com/p/AF1QipN720hrAmKno7fss3NbVXJKvGb2UnV4CXAa7U1j","https://search.google.com/local/reviews?placeid=ChIJs6rAvNLJ5zsRUoTY-i9mS00&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"14","S. N Computer Scrap - EWaste Recycling, Computer Scrap Dealers in Mumbai","09920792738","Gala No. 8, Khadi, Shiv Shakti Comp, 3, 90 Feet Rd, Netaji Nagar, Kurla West, Saki Naka, Mumbai, Maharashtra 400072","Tuesday:[Open 24 hours],Wednesday:[Open 24 hours],Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Open 24 hours],Monday:[Open 24 hours]","https://www.google.com/maps?cid=4334593221321235552","46","Junkyard","4.9","sncomputerscrap.com","yes","19.1023608","72.8883026","ChIJZd-K7HHI5zsRYByrspGRJzw","0x3be7c871ec8adf65:0x3c279191b2ab1c60","https://lh5.googleusercontent.com/p/AF1QipN0nbrNRmV7QbBZUAIGET1I1eMrJYXS09btUjlO","https://search.google.com/local/reviews?placeid=ChIJZd-K7HHI5zsRYByrspGRJzw&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"15","Scrap Vendor","09029445540","Office No. 1, Pavte Ground, Opposite Subhash Lane Circle, Malad East, Mumbai, Maharashtra 400097","Tuesday:[10 am–8 pm],Wednesday:[10 am–8 pm],Thursday:[10 am–8 pm],Friday:[10 am–8 pm],Saturday:[10 am–8 pm],Sunday:[Closed],Monday:[10 am–8 pm]","https://www.google.com/maps?cid=7414049145742817871","51","Waste management service,Recycling center","4.5","scrapvendor.com","yes","19.1840889","72.85032559999999","ChIJ32CopQK35zsRT_pJr2r-42Y","0x3be7b702a5a860df:0x66e3fe6aaf49fa4f","https://lh5.googleusercontent.com/p/AF1QipMHt-1RMUmg1mxe_p6KWc8ok_ReTVo1F_-rfBJA","https://search.google.com/local/reviews?placeid=ChIJ32CopQK35zsRT_pJr2r-42Y&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"16","S.K Scrap Traders","09769761627","Rd Number 12, M.I.D.C, Subhash Nagar, Andheri East, Mumbai, Maharashtra 400093","Tuesday:[Open 24 hours],Wednesday:[Open 24 hours],Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Open 24 hours],Monday:[Open 24 hours]","https://www.google.com/maps?cid=5981290404642354717","21","Waste management service,Garbage collection service","4.9","null","yes","19.122984199999998","72.8686578","ChIJZRdlDyTI5zsRHfYoy-7PAVM","0x3be7c8240f651765:0x5301cfeecb28f61d","https://lh5.googleusercontent.com/p/AF1QipPhlBUx4KgwV-Erk9q8Lu4ckxUZnmLw_ZtBVSBU","https://search.google.com/local/reviews?placeid=ChIJZRdlDyTI5zsRHfYoy-7PAVM&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"17","Ecostar Recycling - E Waste Recycling Mumbai, Recycling Centre","08291055055","1st Floor, Unit No 31-32, Khuraiya Estate, CST Road, opposite Ashok Apartments, Kolivery Village, Kunchi Kurve Nagar, Kalina, Santacruz East, Mumbai, Maharashtra 400098","Tuesday:[Open 24 hours],Wednesday:[Open 24 hours],Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Closed],Monday:[Open 24 hours]","https://www.google.com/maps?cid=2650722885980751767","65","Waste management service,Recycling center,Recycling drop-off location","5","ecostarrecycling.com","yes","19.076253899999998","72.8710657","ChIJD0KF9SnJ5zsRl4fhsGtCySQ","0x3be7c929f585420f:0x24c9426bb0e18797","https://lh5.googleusercontent.com/p/AF1QipOGtJ8S9e1LFaFxaRsrZziCRltcXsI12tKRR4WV","https://search.google.com/local/reviews?placeid=ChIJD0KF9SnJ5zsRl4fhsGtCySQ&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"18","S. A Scrap Traders","08928163088","MIDC Andheri (E) Shubhas Nagar no.01 Rebello Compound Rod, 12, MIDC Central Rd, Mumbai, Maharashtra 400093","Tuesday:[8 am–7 pm],Wednesday:[8 am–7 pm],Thursday:[8 am–7 pm],Friday:[8 am–7 pm],Saturday:[8 am–7 pm],Sunday:[8 am–7 pm],Monday:[8 am–7 pm]","https://www.google.com/maps?cid=4725612549593876584","21","Waste management service","5","null","yes","19.123754899999998","72.86892449999999","ChIJZRdlDyTI5zsRaMirlJO_lEE","0x3be7c8240f651765:0x4194bf9394abc868","https://lh5.googleusercontent.com/p/AF1QipNcdFy_6C0At34Xn8VleHiOkpvYcPP7XO7cpcDR","https://search.google.com/local/reviews?placeid=ChIJZRdlDyTI5zsRaMirlJO_lEE&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"19","Mahavir Electronic Waste Buyer","08779596491","Office, 9, Mithaghar Rd, Jeevan Nagar, LIC Housing Colony, Mulund East, Mumbai, Maharashtra 400081","","https://www.google.com/maps?cid=16537339844839356660","64","Waste management service","4.9","null","no","19.164443","72.956052","ChIJoQLGq_O45zsR9DiQZfhugOU","0x3be7b8f3abc602a1:0xe5806ef8659038f4","https://lh5.googleusercontent.com/p/AF1QipNDwxZNmlaTz4ir-pOlFDu-YquZA37FKABV73Xy","https://search.google.com/local/reviews?placeid=ChIJoQLGq_O45zsR9DiQZfhugOU&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
"20","Mahavir electronic waste recycling store.","09619762173","Mithaghar Rd, Jaihind Colony, Tata Colony, Mulund East, Mumbai, Maharashtra 400081","Tuesday:[8:30 am–10 pm],Wednesday:[8:30 am–10 pm],Thursday:[8:30 am–10 pm],Friday:[8:30 am–10 pm],Saturday:[8:30 am–10 pm],Sunday:[8:30 am–10 pm],Monday:[8:30 am–10 pm]","https://www.google.com/maps?cid=16165008923845503192","63","Recycling center,Electronics Company,Garbage collection service,Recycling drop-off location,Salvage yard,Kabadiwala & Scrap Merchant","4.9","null","yes","19.1605265","72.9572141","ChIJbdo2aTu55zsR2KjUaPilVeA","0x3be7b93b6936da6d:0xe055a5f868d4a8d8","https://lh5.googleusercontent.com/p/AF1QipOWO77Fr0yi5DsAeg9DvXvJJgof3QhDPkto13qu","https://search.google.com/local/reviews?placeid=ChIJbdo2aTu55zsR2KjUaPilVeA&q=electronic+waSTE+IN+MUMBAI&authuser=0&hl=en&gl=IN"
